,JNK_value1,JNK_value2,JNK_RoC,JNK_RoC_qqe,JNK_gmean,LQD_value1,LQD_value2,LQD_RoC,LQD_RoC_qqe,LQD_gmean,CWB_value1,CWB_value2,CWB_RoC,CWB_RoC_qqe,CWB_gmean,ITA_value1,ITA_value2,ITA_RoC,ITA_RoC_qqe,ITA_gmean,HYG_value1,HYG_value2,HYG_RoC,HYG_RoC_qqe,HYG_gmean,PBS_value1,PBS_value2,PBS_RoC,PBS_RoC_qqe,PBS_gmean,PSP_value1,PSP_value2,PSP_RoC,PSP_RoC_qqe,PSP_gmean,PRF_value1,PRF_value2,PRF_RoC,PRF_RoC_qqe,PRF_gmean,IWS_value1,IWS_value2,IWS_RoC,IWS_RoC_qqe,IWS_gmean,RSP_value1,RSP_value2,RSP_RoC,RSP_RoC_qqe,RSP_gmean,XLB_value1,XLB_value2,XLB_RoC,XLB_RoC_qqe,XLB_gmean,IWP_value1,IWP_value2,IWP_RoC,IWP_RoC_qqe,IWP_gmean,IAI_value1,IAI_value2,IAI_RoC,IAI_RoC_qqe,IAI_gmean,IWR_value1,IWR_value2,IWR_RoC,IWR_RoC_qqe,IWR_gmean,SPXL_value1,SPXL_value2,SPXL_RoC,SPXL_RoC_qqe,SPXL_gmean,ITOT_value1,ITOT_value2,ITOT_RoC,ITOT_RoC_qqe,ITOT_gmean,IHI_value1,IHI_value2,IHI_RoC,IHI_RoC_qqe,IHI_gmean,PRFZ_value1,PRFZ_value2,PRFZ_RoC,PRFZ_RoC_qqe,PRFZ_gmean,JKE_value1,JKE_value2,JKE_RoC,JKE_RoC_qqe,JKE_gmean,RPV_value1,RPV_value2,RPV_RoC,RPV_RoC_qqe,RPV_gmean,XLG_value1,XLG_value2,XLG_RoC,XLG_RoC_qqe,XLG_gmean
2019-12-16,-13.230278951189334,-12.765929997407644,-0.3931773553426776,98.91302338465286,98.89621495296028,-7.200030073177835,-6.803000380730138,-1.1172096419559185,96.60541247834541,97.50877470691601,-8.472004815583695,-8.172767620644466,-0.11420718495107618,95.99546636365523,97.75020180529995,-4.066126461310766,-3.6152846241652132,-3.134171108015815,86.21548330563051,88.33997684907395,-13.112539586254336,-12.642390298441258,-0.48551398632699083,98.50302266507907,98.63163601768044,-7.063031562010934,-6.759782818114666,-0.2462077122379558,97.82909773820933,98.58087704118884,0.32983858889145523,0.0467677498112552,1.2883784996657655,113.10397072603409,112.79521521149854,-0.945526648874079,-0.544270616299046,-0.022243706286939613,99.12076988241341,98.63062850186625,-7.509676733271142,-7.135468794679992,-0.961056114779868,93.39627262597409,95.94969710579008,-5.193915076271907,-4.868413170980974,-0.18800586852081302,96.94310479377135,97.05220382320431,-3.9069299538327016,-3.603552792122495,-0.4652682196856772,97.30932883993837,96.53471279413584,-2.9265213647978072,-2.4951163935302865,-0.7475530822760978,94.43735367499463,97.66799162615065,2.1838226666800793,2.101194217861216,-1.5926214762559843,99.51634918760189,102.2859242757286,-7.131557359172469,-6.907516608431801,-0.8939754443255676,90.0119469897082,94.67024239411684,10.406435853984476,9.98539906722376,2.8838244361420795,107.87122353307753,104.77739918312169,-1.8242630140015592,-1.620113940644751,-0.6324919264450557,93.276066303872,100.21363694845986,0.4560092428393574,0.026083137330847828,-0.921617905182015,100.00508356248822,105.47860771169344,-1.059298982499179,-0.7543324506781757,-0.6082676255006692,99.86043040231512,100.78175224986752,-1.4720703108672382,-1.9103314091036512,0.3048176160934224,108.69679738822029,108.87830521025184,-1.5285999712433807,-1.0758633824999217,0.0907239861681397,95.59366101599069,94.31457870822251,5.227973089256473,4.962699636362523,0.05617704340881158,100.55257548071349,100.76163944343641
2019-12-17,-13.26265622863388,-12.802321394031061,-0.4470979054567614,99.03726371091078,98.8635980693892,-7.413141922780227,-7.0192264574969965,-1.511214194033339,95.82121670840623,96.72045019188722,-8.537213843974627,-8.240960565609242,-0.3024499775468703,95.68429688472749,96.27544891314584,-4.767404287678971,-4.310746200447802,-3.428683809951827,83.82493736836912,86.89741858803043,-13.15892761138835,-12.692883606000814,-0.5150623073007288,98.56657673920284,98.52124851961888,-7.090598001254634,-6.789495020333838,-0.2773121838906989,97.8777557687946,98.0430054770152,0.6083819333388192,0.32331602356906186,0.5561878164300982,112.99481943467262,112.40108284935201,-0.9784735877531219,-0.5812091414042603,-0.05486954336721972,99.05442255587371,99.03285409118608,-7.895340790932572,-7.52127658632315,-1.0284883188310556,90.06579407309611,94.37697012687984,-5.383545421317741,-5.060823235139447,-0.1980162736349822,96.34347119565486,97.12229161735706,-4.007850641245348,-3.705101529589019,-0.45411089662368287,97.05449434268043,97.26321210344072,-3.2079374769019964,-2.776285476023729,-0.7024118342242147,92.95527504018818,95.43182226194662,2.0692056000593553,2.488403289984239,-0.7429978480639643,98.55272698518685,100.78032695495918,-7.615426107653754,-7.3884078118454966,-0.9227825144775825,86.18411047282694,91.56647134624787,10.707587479839809,10.287187705337336,3.4627953605548267,110.2736078415157,107.05470613763669,-2.5255676921095755,-2.3155515640306223,-0.7434267471739364,85.2515619962532,94.97507665232655,0.4935757487681727,0.06869357435165668,0.2692152835039652,100.70433163555974,102.4323641668795,-1.0461698265342463,-0.7543324506781757,-0.298429318870308,99.45638481486816,100.42304860271268,-1.252070806744463,-1.691912194615964,0.2305916483209769,108.86608624367157,108.4976943869472,-1.6169707749815174,-1.1668103618587908,0.10414039211767978,96.17741902135359,95.25567788168748,5.265436873366767,5.003283336004618,0.06704825492476196,100.79777626632011,100.59808717896271
2019-12-18,-13.227706504441514,-12.802321394031061,-0.6400599578919919,98.7613693776278,98.84776163302051,-7.628410350716756,-7.2370434454891726,-1.696357329263476,94.87872445088556,96.06993039693018,-8.443442061653734,-8.240960565609242,-0.021696589001019007,96.8210669904986,96.01473527392932,-5.5038876019144,-5.040314135654411,-3.9229529727371815,81.15252289317698,84.88356547380761,-13.13762051796229,-12.692883606000814,-0.6915533126257922,98.27001018157294,98.43244393325517,-6.989051407965086,-6.789495020333838,0.5179510823154709,99.0156175785704,98.11351949193663,0.8172545593393608,0.5302406875737515,0.1233791206040058,111.71511801552707,112.17835129020851,-1.0205061979077428,-0.6270511583695683,-0.1241253044201307,98.74820484187312,98.99884968439198,-8.094969917240888,-7.720977663007684,-0.8804369630154185,87.85215199601585,91.87500589845193,-5.406684098738346,-5.086883867549044,-0.061730585880026556,96.75136901481841,96.88317832241128,-4.140650758851507,-3.8385687827906465,-0.10259970286334852,97.51893460866083,97.36482657962041,-3.474110484691238,-3.0423069135781127,-0.6599319385366398,91.62939693126208,93.76201219511255,1.7555574331179287,2.174927769181219,-1.463692389859883,96.86787749660989,99.15860232435564,-7.974249363499915,-7.743537436029894,-0.8029632864245184,83.42869835354131,88.28047816626936,10.995311285477484,10.575018976310412,3.715756741221421,112.9373471148877,109.29214033488341,-3.1173534217672056,-2.9002278270576505,-0.637201392791853,79.28897762606185,89.15320554498669,0.43706927057888834,0.06869357435165668,-0.24113816702046043,99.93016206108297,100.83716766761482,-0.9309192375385109,-0.7543324506781757,0.002232492518272622,99.55862921792865,99.94063285144767,-0.9108780825835794,-1.3530587258306102,0.6114678066160506,110.32672589470238,109.0171372786909,-1.7087845049063972,-1.2611449970798527,0.10475233766851222,96.74756817988312,95.88171850067208,5.375438936700135,5.116299865834415,0.1637028393803419,101.89121901958424,100.89960522301186
2019-12-19,-13.283269303931469,-12.831801099253695,-0.983678702648938,98.04146533539789,98.68752367571854,-7.9149055432331465,-7.525638408763082,-2.363372447305956,93.41643814957852,95.173013433253,-8.293861493376049,-8.240960565609242,0.062326106670496095,98.32491357006471,96.7010539714585,-6.159354382299945,-5.688439067526654,-4.086362233276619,78.32586148690784,82.32683654249104,-13.283678535164292,-12.826016889448626,-1.4246095756446087,97.08950313029108,98.10544852589898,-6.6661026983796035,-6.96650284771514,1.067879157611662,100.91637753730434,98.90183537405491,1.0095261560713382,0.7203010655904556,0.1477127234821296,110.64455028869942,112.11006135530441,-1.1949231608546356,-0.805028426658113,-0.1972638816104988,98.22326982870436,98.78603024906424,-8.31709640690169,-7.943379540626503,-0.7949560637974473,86.16497351031028,89.32913887041055,-5.487810588231504,-5.169634158212795,-0.14056661121450986,96.69942507481765,96.68409943041901,-4.284963167521418,-3.983592035755664,-0.6328749007207035,96.66141637731094,97.13551738070959,-3.6961563903312324,-3.264510546289722,-0.5383367874509659,90.718183091795,92.42442453501164,1.524288616878735,1.943985850241377,-0.8080685767558493,96.10516902206744,97.75126874902645,-8.343633714394485,-8.109483853129928,-0.7278874478976349,81.11883162925832,85.12186463303358,11.344095988193473,10.923008317427733,4.019390857123617,115.57999663845202,111.62831313856218,-3.6720584347207463,-3.4484186701159514,-0.6695619922119755,73.21599592742527,82.42763511491506,0.3212558433219215,0.06869357435165668,-0.43054015181280825,98.62752142476427,99.81394823256305,-0.8805662908366045,-0.7543324506781757,-0.03159938689295538,99.5950847931347,99.61752078651169,-0.44457966344761246,-0.8904803602086346,0.7280762327257051,111.83587875038998,109.92407273114262,-1.9137352970171264,-1.4693532374222453,-0.14007011116339285,96.92959361626356,96.36063772627877,5.475850061787469,5.218420027460794,0.09983784801192996,102.38358351780319,101.40346809826326
2019-12-20,-13.447077517518949,-12.999915209190464,-0.9320663398466711,97.45652749064399,98.32220635079535,-8.184234445133562,-7.7966380060853755,-1.0449220180048235,93.07683829748858,94.29178586966093,-8.45887742938477,-8.240960565609242,-0.2744016292268614,98.58033379313486,97.3455488269254,-6.67889718735465,-6.201285954270438,-2.9039801427936163,76.89829682527223,80.00631931402819,-13.441561947269946,-12.988044453425628,-0.8964819174663963,96.63661605119603,97.63739116771521,-6.059270448577699,-6.361616069515516,2.696735729986699,104.67383773532293,100.58816277469198,1.277846448771534,0.985183579431087,0.9796836226549033,112.01967236154306,111.84039745718,-1.0020769896632515,-0.805028426658113,0.09038843235393834,98.66963125515001,98.67343411698607,-8.160804009549096,-7.943379540626503,-0.23584024347782506,87.61574219076374,87.91364715638083,-5.058651749034219,-5.374757039613116,0.23500655066501785,98.59481787566395,97.09331907142054,-4.426881989802894,-4.126482626690111,-1.1711394783583962,94.62878983220436,96.45955631693971,-3.5285909244491194,-3.264510546289722,0.5881333734098382,93.24693835905485,92.1317771206338,1.2495810670371839,1.669957118684056,-1.3381449677109414,94.7808411143014,96.56704317096329,-8.193973677642,-8.109483853129928,-0.047868742728351954,83.52948408395008,83.54607264623378,11.796336492825915,11.373985926391462,3.8419207542907508,117.50282211646588,114.04074220493287,-3.5353429534598604,-3.4484186701159514,-0.032396595011607854,75.51686582996516,78.18821051635427,0.35402269653900476,0.06869357435165668,0.3679892219967229,99.69682683922919,99.73694227239473,-0.7474919096516146,-1.039111246984784,0.15175401584510695,99.92446149525288,99.63348578267323,0.19265483249986204,-0.25786855762109123,1.4427390933989148,115.26306410212474,111.54783968260956,-1.9029203213861052,-1.4693532374222453,-0.347154961657814,96.73031562717954,96.64581286482942,5.8709837038533195,5.615658397394419,0.538166302144627,106.4117388236677,102.84943110720985
2019-12-23,-13.622648419895889,-13.179849368032853,-1.060291108439948,96.7071837876504,97.73871871967897,-8.457789309816413,-8.071626327921432,-1.729629496911167,91.98952072289825,93.33467725104818,-8.592645938143974,-8.30660960713739,-0.2959306090238978,98.69851631370818,98.10329325119307,-6.949494901003781,-6.465518175054894,-1.674422116644847,77.19695994374602,78.37562755532167,-13.613415328386722,-13.164139735713238,-1.044982941222583,95.9798560291622,96.99040479047554,-5.550864020463564,-5.856327345066715,2.574934822186181,108.09560688113216,103.11643411864041,0.7662919590829844,1.063229585752363,-2.3744902924747957,106.3269855167266,110.15264856599586,-1.2303214819195247,-0.8466586447498103,-0.29125072406682717,98.17527255623945,98.45375947803069,-8.120890369794196,-7.943379540626503,-0.017551857564357398,89.93307508093694,87.88124233540397,-5.028471523868184,-5.342304834243157,0.06791055807746638,99.81326112811023,97.9559534832879,-4.5141924752737665,-4.21519167935754,-0.2171065363799518,94.60790420207995,95.84582559143101,-3.461889441496389,-3.264510546289722,0.28243680479367317,94.83097549966325,92.59307192616923,0.922749302055216,1.3439549046838017,-1.156432752203751,93.78872542276359,95.37826779516561,-8.125153839813635,-8.109483853129928,0.11423710296458722,86.5424809568008,83.63278779707838,12.16293650460483,11.738953891368492,3.442035151600198,118.64020542879356,116.14489126169144,-3.4192384835865326,-3.654124547122313,-0.08482345087320597,77.11681615541448,76.25230215143752,0.49719382227845443,0.09330695036331982,0.3726857405444539,100.77983967158286,99.7556326899844,-0.8457362113027713,-1.039111246984784,0.14662872457977816,100.22246019274881,99.8247939553736,0.746258756329901,0.2903267294501698,1.075728492843675,117.0720417540364,113.59293198874792,-2.0446651054597282,-1.60696216748402,-0.14615581561493451,96.83221788548416,96.80989149987194,5.8781279595510725,5.624978007881853,0.16753447354067585,106.49788416788886,104.27360799793915
2019-12-24,-13.758939945885587,-13.32026833200397,-0.5294665115041064,96.72934206941413,97.23204593087486,-8.693189311613935,-8.30806207095462,-0.7326732262576963,91.74525365937627,92.55432591133503,-8.654668452135382,-8.371218496801168,-0.39485059038391057,98.25294052474601,98.46400796009137,-7.286398379913834,-6.796116854660618,-0.39253147149053147,78.31143339218367,77.68046526635244,-13.747026342856344,-13.301785268388711,-0.4819010551800673,96.11191574273785,96.4534641546145,-5.05138385577559,-5.360985965202938,2.3400451547866963,110.95398182258836,106.09323305532291,0.3203367882087207,0.6221043952999188,-2.919484528320415,99.9318453464085,107.1255176792171,-1.4049580545305744,-1.0238506987624252,-0.238882832959475,97.8482811673506,98.22867872366241,-8.049209442216466,-7.943379540626503,0.6762128931379507,94.72227172861722,89.55113877923637,-4.949239414661172,-5.260785387103791,0.18945879335057203,101.61404990982747,99.16421922704119,-4.554380636729427,-4.257052167656536,0.14963973897170746,95.3351170353574,95.30467213792473,-3.330537371578629,-3.264510546289722,0.5456214577368446,97.13871967270676,93.95456355214469,0.6368155682272274,1.0590082149964446,-0.5240543663998509,93.55540277626196,94.55221409279827,-7.9796226140633735,-8.221440212431588,0.6432967907555431,91.97341920890238,85.6965404258638,12.51678369270472,12.090578598369992,2.052307741009618,118.48517230518758,117.54569207856092,-3.281467058030138,-3.521254575305194,0.5420908135677083,84.40068451462815,77.45264399674413,0.6078892313727167,0.2092058413037285,0.39193904575023364,101.83139801633598,100.22676340582362,-0.8740651109809932,-1.039111246984784,0.3468166315115928,100.84299181583015,100.14519714459603,1.2944003434241154,0.8323468761335517,0.9988598083488842,118.41054711741867,115.6188708968338,-2.2342287978787922,-1.7996269347455467,-0.293155390805222,96.7233240393311,96.80382599028951,5.8015251865956685,5.624978007881853,-0.00967004444268893,104.98938698814968,105.05737892444495
2019-12-26,-13.963329661572637,-13.528579807948427,-1.1787853697700301,95.65645519535751,96.63524375691713,-8.972513732863646,-8.588299713333196,-0.981686773752799,91.27642778002645,92.01964528988536,-8.749524244676124,-8.468442912262464,-0.3636736831613918,97.95664436666819,98.37168063863398,-7.685396198406714,-7.188830564041425,-0.3077064744853031,79.37305863145971,77.93881565994437,-13.950811638538148,-13.509425325331234,-1.1446884386528189,95.13356438497257,95.96396919440883,-4.56050276358657,-4.874591545390009,2.417117231081667,113.79778440350144,109.3278286290833,-0.07802769019073708,0.22859099726980997,-2.4999021189590853,95.17295260617445,103.16652740141254,-1.6698089670332124,-1.290816822398237,-0.5184239202856156,96.75716926990484,97.86006367733239,-8.10332887245795,-7.943379540626503,0.2908454185976517,97.88568907877095,92.45240728354867,-5.068077950092942,-5.260785387103791,-0.12104610803836957,102.10740386260665,100.52251188652968,-4.621564823744777,-4.325723894812154,-0.06683378289242814,95.54580057809102,95.02848465169525,-3.3569665628672993,-3.264510546289722,0.40428219669836896,98.92309882614413,96.01049785055606,0.3453313038040662,0.7686399592429822,-0.986068654784622,92.78414675906957,93.72457092482423,-8.046708405236586,-8.221440212431588,0.2666986385351011,95.72218720920841,89.31738951980222,12.934160390967897,12.505301859931947,3.0455766338019608,119.00197387012406,118.40623971136071,-3.1436694478428677,-3.387631886206695,0.5832216095232878,92.84617430719783,82.19128258997367,0.49136002550834235,0.2092058413037285,-0.5848118731806573,99.97340286499096,100.56695368522988,-1.086418943379158,-0.8033681056006721,-0.6739638943717874,99.81693728660545,100.20092009248364,1.8455295348383558,1.3766205161889506,1.1860123484716434,120.31672604749085,117.75109017713922,-2.4499451199514795,-2.0177194254239024,-0.59927441674692,96.11604090256711,96.6000592367126,5.914584642663506,5.665285376860606,0.26150795924368975,105.6286574278094,105.88011877146891
2019-12-27,-14.16341329097942,-13.733187054803764,-1.3729311266299726,94.21199998863759,95.82070660123924,-9.192898853472144,-8.81034392031146,-0.741968112390845,91.14111839992984,91.537434761686,-8.901433975963322,-8.623068268728744,-0.8165215390849134,95.63153767441575,97.6276431037129,-8.09631504393235,-7.593561584516942,0.08480323092041608,80.66798903890147,78.87691738857934,-14.15031088344383,-13.713374767921845,-1.3382517259860727,93.78476173626073,95.24799536355637,-4.208996820472848,-4.527356064140124,1.5725523534535268,115.07743290989134,111.94861555475872,-0.3608620686609072,-0.049620898687846804,-2.0111395110029684,91.83504654082574,98.16741396124256,-1.931193304069076,-1.554206766234935,-0.5188658607729879,95.71982238616906,97.12031643603169,-8.187112947450366,-7.943379540626503,-0.040701429234379916,99.04391423928317,95.33000957563254,-5.245672464553039,-5.260785387103791,-0.3755767439122759,101.07726428939763,101.14936945439553,-4.793928159605272,-4.499842774237725,-0.2790968008946848,95.21251627802756,95.17469486836634,-3.3981636660830006,-3.264510546289722,0.35663061461401746,100.55956298899574,97.83988210301438,0.056700851663052276,0.48129235232688483,-0.24525427176785852,92.79426415824771,93.22955351041347,-8.123324636807801,-8.221440212431588,0.12843704753129348,98.46677983824712,93.06759806187974,13.327148302198928,12.896309121288914,3.0158193588304183,119.4233782137928,118.88713269735435,-3.0768104357800325,-3.324089675547349,0.4757120209942789,100.50374151149374,88.27959372145575,0.4372771158208124,0.2092058413037285,0.02914289923621194,100.00251197466332,100.64395347502462,-1.3852579592347638,-1.1043268622103546,-1.2874662241649237,97.9443332092288,99.70078638965694,2.421515897175418,1.9460496132222143,1.0344053807967102,121.37829359767001,119.28275287251012,-2.7983570338506922,-2.368526795675759,-1.0701714763929338,94.89774222656393,96.13924595216193,6.085122765463645,5.837890243169645,0.27017334479844113,106.09541727799837,105.80134559555616
2019-12-30,-14.158669589993153,-13.733385874852583,-0.5014638746882016,94.56636268999779,95.28594737611613,-9.202812954588666,-8.822136577265196,0.56223881890205,92.58699354245755,91.6857082388774,-8.91862275188602,-8.643187636477432,-0.7013149680209052,94.1246682740281,96.47638310972494,-8.491733286509316,-7.982628857245229,-0.11874990299404198,81.71336927844978,80.00611083816356,-14.138781084309805,-13.713374767921845,-0.04467942741971376,94.70446410256548,94.9299895917404,-3.9852782019624016,-4.307898138297309,0.3292450847388162,114.2889951005057,113.51880733159925,-0.5856961396272169,-0.27053509228055606,-1.8324929469562212,89.08967453980031,93.92113197425755,-2.120417747811622,-1.7456218294496741,-0.2456288367904791,95.6142761052394,96.4806554380928,-8.080103199812655,-7.943379540626503,0.36928173296886246,102.51708027420747,98.50285834187902,-5.255814818447583,-5.260785387103791,-0.09938034477293689,101.56066171558349,101.58919032321768,-4.858740533406248,-4.566393248585933,0.02597533538761798,95.75017975572072,95.46068296196592,-3.468098856180518,-3.264510546289722,0.22050145732728232,101.70823501427328,99.56745252471251,-0.24476577708557556,0.18138522068136903,-0.5645659524644686,92.4221854909823,92.88808390624126,-8.112692898839235,-8.221440212431588,0.29853715810981285,102.46899571446603,97.08212864398939,13.46100966053843,13.028625300060856,0.9135196524751699,117.13531831360257,118.50832120921152,-3.0564196458943798,-3.3065325962378345,0.42896957165685645,108.21545536766016,96.08273922173835,0.37272454505153974,0.2092058413037285,0.2370057209771792,100.6308703729069,100.60674073210166,-1.492309260945703,-1.213418342590189,-0.64567502586661,97.23844525278946,98.95023285919171,2.7650950494464226,2.283896613144671,0.3695805342893488,119.99293602503909,120.01990406286714,-2.979633081227796,-2.5527378736383435,-0.3454222287523123,94.96023761812647,95.6711930689008,6.109493740565043,5.864665751112657,0.14176801278904527,105.39578009834788,105.52655292210684
2019-12-31,-14.192014833950402,-13.77217849325241,-0.1139887703315523,95.32865396844113,94.93911151034655,-9.323783152842076,-8.945673892779851,-0.11690576377523243,93.33764348368749,92.0809837942764,-8.958747631666732,-8.686595218856342,0.06360078613170117,95.22506017307336,95.72435267675637,-8.951956143528925,-8.438245629207678,-1.20520919030066,81.4216906342076,80.7889372451712,-14.16195271593471,-13.735402941901626,-0.10115748944254932,95.49466521901417,94.77720615771804,-3.713533777207573,-4.039286722909189,-0.7596025229469006,112.11121923023433,113.81365368068339,-0.6917595211413996,-0.37375768036595525,-1.7340244303662433,86.77187873405298,90.66341877344165,-2.23884334277313,-1.8668842582144456,-0.6490252161410304,94.19229887942164,95.56652490949077,-7.893037121295784,-8.252816742880368,-0.08751065445141704,102.79748703508321,100.53827539778514,-5.170873504787167,-5.260785387103791,-0.5315834269636777,99.2662548119616,100.9972312049606,-4.731073605590609,-4.566393248585933,0.532795651756568,97.72299668312098,96.05290524119032,-3.531767487034955,-3.264510546289722,-0.5531230947203758,99.9765013134398,100.28680269861391,-0.5776500177353938,-0.15105083891747895,-0.5108408734525005,92.07978452151102,92.51962412629551,-8.012603816732287,-8.221440212431588,-0.20042261071537837,101.90849473518402,99.60389088644354,13.63878933863704,13.20598391814462,-0.06372565367681604,114.38704071881341,117.47002224219536,-2.9618501778674755,-3.2139662376896414,-0.02096885044959862,107.51591220016977,102.07680533977384,0.3421030974446495,0.2092058413037285,-0.22273230340899008,99.85448164326036,100.11485982562381,-1.6195918196525483,-1.3431838092016004,-0.9596167522911814,96.08664018740484,97.76223959208076,2.9764502428595776,2.4911437283194644,-0.36531203257186284,116.67814385186844,119.57848759297809,-3.0316687984698802,-2.608403766485375,-0.5520783621381864,94.66579554397151,95.15829649585885,6.117010930955466,5.874919089181306,-0.22282127205548452,102.02684173071506,104.77411779175078
